node_id,first_seen_days_ago,associated_account_count,platform,device_risk_score,has_root_jailbreak
487c8b913dbdb0a0114a4aee8d4eaba13b92ee241c7ae4cef28de999925104ff,438,7,1,0.1908857142857143,0
487e4f715d7f2a8d3ad27860ca30adef043303109582a2913cc3bf0b0fe8ec80,352,7,3,0.31161428571428573,1
488142452e2a9b897ed48bd596c73e72c3c7166b9d0a7857b6d2055b8bd69a06,440,6,1,0.1143,0
48844c937d35c4c957188998ff5167fd7349e236711115f8bd69259af8b129b0,417,4,0,0.474125,0
48867d3d5ab48ae90394a4e22d5732f16bd94d57dfbbd697e10865311c5ae4d2,328,4,3,0.09964999999999999,0
4886d456e9a3285b5659941e86bb0efd4e972c31314670e4c72e9bcaed945f12,495,5,0,0.20843999999999996,0
489152b7c0aa68f5f0be3a7f157f32f1090053e1685b75ddb6aed376e336b9d8,388,4,2,0.150425,1
48921242703cd1a753a71c3edb45dcce59b77ddc128e17c0683c3755242ab999,426,9,2,0.1660111111111111,0
489fbe0a997b7cdbbcde4e3dd8a18300a5c00e4b3a0141da76c5f69791f4d37c,479,7,0,0.2028285714285714,0
489fd35a783165f730c85e2e6a0e5cf258c876ebb37aa18fe4f1613050b505b7,494,6,1,0.1964,1
48a11b364333c643f5a9fda9bc64fac1b5a3eb8d403f208d98d42e0709762737,472,7,2,0.12117142857142857,0
48a22a1217eb703860a0145bf3032f1393159b776925c69a08308e8664bc132a,476,8,2,0.19419999999999998,0
48a38f968300f21fa3623cbb73842d86e2c78582d4c604ec7140e549aaa7227c,355,5,1,0.08865999999999999,0
48a88b104d4e75e993115957cbf71ef08ee79aded809356d3c2fee3093927981,464,4,2,0.087575,0
48ad2ee75af8e45c6788047dc81fc67d84b73a11fe71635175fba059bb7acb8c,475,4,0,0.15045,0
48ad62ed90dd2341f1dc88b9ab2c235e044ad0dc7d520210a9ba57dcb19ca545,489,3,1,0.13343333333333332,0
48aeddc5986333318a27914269cef0b3ae26bf808d1c27734c2e0c6ab9f9c1ea,389,2,2,0.7149,0
48afce902f681d5a300e0984d04351d2437ea5df025710bbd38a3dd233434d17,376,2,1,0.49445,0
48b0a8bf12a3ef643575f734b910a295dfb192c7fcae3955c65c64e3377ca9a8,159,3,0,0.16946666666666665,1
48b1038f01883b9825602ac00b942a6c5e4f8ddcd4aa209afc9f489548085ce6,273,2,3,0.03745,0
48b19b34bf699638fc764f8943b3aa41dca776316665cbe8c631f5414b8d5a07,484,9,1,0.22982222222222223,1
48b293905cfcf130c113772db55565c04bef91c9bb92f7b018bb3a5bfb4f0734,502,6,2,0.31883333333333336,1
48b2f8d708615235a894d6bb4e676e4dcbe328f335e9a0fb0126fe47871f1294,196,2,1,0.3605,1
48b336cf26b862aa90e81709da95aa29defdf1ea4f786f7b382108963f4783e1,512,5,2,0.41828000000000004,1
48b47477bc587979c3b4e44dcc53cdb43c0131298aa08686601a8385f5badd9b,406,4,3,0.08255,0
48b857f68c91d39070a93cac5ce6e0e0b8662cab758e37958e3c68824a517bf6,411,5,0,0.41042000000000006,1
48b88ac12787bfa3d85d75b30d4882ce082afdf7fbb68781950db174438af454,461,4,2,0.10035,0
48b9ad15a30075f52bc63d6bb092babcc45a8ce19ee59d5fa89caac4aacee601,404,7,2,0.1721285714285714,0
48b9cd53bb8ae42eb0747a613e5d8737b4b052ba63c92113b636febd6ae51848,503,5,0,0.24486,1
48c0a0e68d25440d2c53d72f308d7c08681fa102a4530bdbd9a96747fbd3c072,504,6,1,0.18183333333333332,0
48c590736da875d81ddfa20f339750af7c1b32f7b255cbe3e586ba671b6dfd16,498,8,3,0.23265,1
48c74ee2cc709d68d7eeb6e15740498432c44364250ddb8b29c5fa7d046ec204,395,1,3,0.1562,0
48c7bb930193e4a571a3d1b56ba8b264da4448066618323841d61ecfb0de98a2,462,5,1,0.18272,0
48cd96117402418134695c3dc4ff1d8b3ca64515181522013db789df3e0dabf8,494,9,2,0.21226666666666666,1
48ce6668847bebc7da2c4d960da0bf5cf2fcb39a688fbab060dd96d0d6dcd700,377,3,3,0.17343333333333333,0
48d453092efc5dedc4af10466620195228dfb886c676c0078af763ea8e37aadb,243,2,2,0.10995,0
48d79ae53b99e1ba270f59ca96930607f83761ebcc355f19c0732fd2f871738a,400,5,1,0.07108,0
48d8fd04bae226d066491571f28492912794f22bf3b8a82d557b3f4946344118,485,4,3,0.461125,0
48db19d6d60c222e9bf0b9841a503cc29a26c4e9929773830e5592329d9945dc,473,5,2,0.05566,1
48dd7d1125571a8a8e893480437dd2ffcc580559535acf5e865e8f04f9cbb0a7,506,12,3,0.22585833333333336,1
48dfc63ec7d9e4aa0bf6aa192c259190abc87ca6cd54544a8f700485d731b31f,299,3,3,0.07516666666666667,0
48e558ccfd7b604a826963edf69139cabd1ea53e8211756f61a00355a3bf3b2f,509,6,2,0.33535000000000004,1
48e763872d5b0bc50ce22ec1eee6aadcf0ff03cee41b8e721450e5e504a25da9,422,5,2,0.23575999999999997,0
48e803e0d27ba111f323b0fc90a34a53e5549c6400ff4f50a6db17e155095cd3,434,4,2,0.2809,0
48eb0c13504bc9e926185f2bf9c06c59ff7748e53d08e1a583f89f2e53aa3f73,513,7,3,0.2555142857142857,1
48eb596d5688087797b12f79b454c82ee48ce2b36ac85da44aa801c8bce703f6,361,3,1,0.5152666666666667,0
48f025d3f2b2519182c23df6b39d3fd288501df02f1e8f3b3be07b76599ba873,466,6,0,0.08015,0
48f0305083a49a907be5059b353309a8a906f93205e4eda870e734d4fe6ed7be,488,7,2,0.24962857142857145,1
48f0f5b70a8ce21f080a3aa6bff0d6243c650d94819afbd1e6e96cfa6abbb5dd,472,5,0,0.10230000000000002,0
48f949302c330d363b014dd2d172cbf1d24469b644b341f1d585209d8c8302ec,506,3,1,0.2146,0
48fae442027be9e627cec700aa3f87ae0c62635f294dd7c750dc3a6131173db3,484,4,2,0.0927,0
48fc98cab5fa86b2a878b76a62a836700b1d52e311f5f90d14df692aa0e999fa,497,5,2,0.14576000000000003,1
48fcda1d124cdd2727364e94874f9cfea9ba75d4c0f9ec64274a7ced40abc9fa,419,6,2,0.12441666666666668,0
49019544447ce340a8c673da22330e53b203e8e50350612776b15afba53e5431,423,6,0,0.2521333333333333,0
4904c68fb759ec2efbc0492245e568eb590c4b59652b0fd060ca1578acb48064,293,5,3,0.43674,0
490508c4fe7663bc86f0ed03c811cbf388e729c3e7fb953c622d43768e3f0fc6,375,2,0,0.12645,0
490655d358fb77bb9b5b498b54cb1b25afe89d69852f01a9241940c3e66c5eb6,340,1,3,0.8491,1
4911155815131d89fee6b3f1866c5d4ab049a09c53c732ebd8eb94c6d5fe6c36,462,5,0,0.11498,0
4911c7fd95f58486c4ec2da087b1405f4aae61bb31adbbaf7d480c93ad984321,257,6,0,0.19223333333333334,0
4915b6510b84cb616228f8257938af5499283b33c8eb42b13e4d14f27df10424,351,5,0,0.03984,0
49162c2465e686e65baf6aafab807e9d5a130aa5109f1d6694edcbcb4ca1d076,472,5,1,0.25716,0
4917d805a0a3bf4ee58ee32714a166ba9713b9c7aea6f5cabbfadb9c8488db5f,449,7,3,0.15545714285714288,0
491a82750e53944dc94896e459cbd06e553a639f6757c8288281ffca52b11bcf,104,2,3,0.0829,0
4921838ed5f5bd7cba66492ed3baaba16b26b6b9ca52761d957cf0ec92644a7c,512,7,1,0.24760000000000001,0
4923dfd62f67da2151a6980638db295ab5cd213dd306541138a8570c50e53e08,499,7,1,0.3579142857142857,1
492a0acb568469f6c6e3ba2893e7957009a6cf9745ad73e2173c8818c5c86714,279,2,2,0.03575,0
492f2c9187ab9a6f6c3e5b5f1e1a028cc54fd97fcb150a513cb644b7a7eb61c4,473,4,1,0.25065,1
493dc5e9e7c5250b05d5e0b458ed0c5a8ca4e55379fe284326a49926bed4c4ce,486,7,2,0.08301428571428572,0
493e9f14b0a178060bd466348f6f74b271b3fbcd664636c561a2ce7b23f4ba3e,437,7,0,0.19554285714285716,1
4942ef31d29c71d0b862ec427734cde04e805d6e95409a8436a6b612abe66f8d,508,6,2,0.21921666666666664,0
4947276a5cd891e77f1e2fa82c59e328a7f9eded3899e349ce32d21173e73379,498,3,2,0.0546,0
494bb4c6adbdbbff3f6f659b81f0dd172b1dbf718d0532f9e1315141590bbedc,489,4,1,0.1724,1
494bff841d033f590d397c409e447d8a0a7bf2756de0462dfa5029aabf1fdc7f,483,10,2,0.15949,1
495055fcbcf6fcbba0e65f947e8c77fce85bcbaa26b0339581b741ba452ff129,132,1,0,0.1997,0
495117f9761cc66810092fe01b291d6d009a96fff1bab3f2388fdbd052133eb4,505,8,1,0.1153375,1
49536dfcde4bf066c3d508072c19b16f6d739ed3cca004abbcbc7b0b2c27581e,383,6,0,0.3568166666666667,1
495571ebb0713f565f2963e376aa8ea6140d3f191bc04e36e096ac9197fe9244,433,3,1,0.0988,0
495f19621007c46276670ecd301c810c0af4f4ae629deeb55e8752aa28378838,381,2,1,0.27785,0
496133ae150efeb202fa66caae5a6d230c5fca9e1172b1a741abdfd2b73b4dca,415,4,3,0.49915,0
49659d0f36f06f59d21252e22257ec3a7127e056992ac4941ea5cd20a6dc5429,382,8,2,0.260825,0
4966fe89d99aa8640aa6325b76b5cb358e18826a8c05f41e9c463764d1145240,487,5,2,0.13678,0
496780286061814451fdd8510aa33068008f1d4fe0118f678eaf79bb3384e2dd,396,6,1,0.15053333333333332,0
4968b658accdb5a56723facccaacb567be7c0a5455c65a0e09b68b330011a946,485,6,2,0.11971666666666665,0
4968bcd386fd4ae10bdfd9a86c2283aad03493a79bcdc544eedeab33910ce1a9,494,7,0,0.2430857142857143,1
4968fa9241e0416566d6e79ae858a783cc64887639724520c9a5cde07d3fa5de,492,4,1,0.182125,1
496c37696fcf6bd402c12dcac6cd7a45f619b80075dff0d5a8f27f5b3bf90d04,303,7,0,0.19812857142857143,0
496e93c3c84cf37db86f0e0fa4a7025b46fba927d82a04fa1212c35197f01a2b,463,8,0,0.1147,1
496fc3a8a8f5956aeb6b9fafdab6c2ffa2af40f7fe25f2f4490683df94ed9595,475,12,2,0.19879166666666667,1
49720389ccd396582fa2c79735081b8d51f427549123e102cbb6145ca6e5fdf0,403,7,3,0.1019,0
497306a6425b016dbfb4d7a7d09d931a7cdac55fa1d827db913e45c488914532,500,7,2,0.17882857142857142,0
4975f56f87de84904f9b611bfeed10c8c431546980d3b9546d133320eb3a646b,334,4,0,0.21602500000000002,0
497818279d50d319c0328d94d7cc87ae0a0f76191bf3010326e788b15452715f,447,6,0,0.2849833333333333,1
49795f81b9f8b20a764137f83aa7a0b20065bf70154db78285a531ced34f9605,502,7,2,0.1907714285714286,1
497cd89cd03a3bf94afe0741dbcfda183a2a5b813ec0fd1abe968f8c98693124,372,5,0,0.24792,1
497dea7435db713c1ed00ee160ba1cb30b4f1852204e5d01e92c228f75e6b992,256,3,2,0.3815666666666666,0
49831d89dad2bafb2920f7249072e6d904ae021b8569ba445d70b5868e043a8a,435,5,3,0.08162,0
49857bae5ee1f43fa1ac6ff39b7d9db047bfddd2e632bf6938a11ad22eda2f4f,454,2,2,0.20450000000000002,0
4987636b830855bee557eb315f8ef908656ea460819784ace09e275f47de9c40,409,4,2,0.373025,0
498a52ad0643975eb62fccc822693eb9247aa69bfdb7ea18534f312cd7a6844b,491,7,3,0.2464714285714286,1
498bb73c827aba4997ec40ffaa6bec042a3f5ae4237bf82562fc040a47ddcfee,508,10,3,0.21547,1
498cd874981fa0e24163ced395cd43cc8ea9e1ae236b7d68a28eb6a636e051d5,446,5,0,0.39308,1
499713e54e2e95d39c4c3c8cf28db4412baeaed37d4b608aa8f305ceaeb8e69f,483,5,1,0.09646,1
49987eade134c66c5fec3face48d05614eaa17a713d80193b1cec877e437e1eb,369,6,3,0.1944,1
499affc68e380eac6745db06ba4ed72a06243a535eb8ac02cb3954c84c72d4da,505,9,2,0.12326666666666666,1
499ffe81c8c16112f62c08882fedc502c1843af9ccac45f2da5024a8a3dad487,469,6,2,0.15725,1
49a51f30d4e52ab7225690cea3436ac28f06f1455e46cca1b04c473727cdce1f,423,4,2,0.2622,1
49a7418efdf2d73a774d80ba916cd71dbe6d253565a5c8bb36635ad6d51c263f,491,4,1,0.12735000000000002,0
49af415c180242a87d3dea3ec7810b4eef2ebbc6a3237c7f3983bd29ce13d8cf,419,5,2,0.15536,0
49b99dd8a3c479fcb3b35a9086e19580fbe18a222edaef8fd35890c7296b4fc9,491,3,3,0.43520000000000003,1
49bbe4cb240d58e662d52ee7aa3003029ae44bb79571f651deef785f5e5142d6,305,3,1,0.14483333333333334,1
49bfcdf3f09ab9464ed2b04e8a9b5066946cad653279b539e9aa5dbf9c354432,452,6,3,0.3083,1
49c0e4237d573b37a59b0f126797b09dda023e1a3f1dba719c81c8efa83be9c1,241,2,1,0.45125000000000004,0
49c5489880da553c26a9dd3b4514b9258974de9ede3441ef6b391fd48a6ca6bf,512,5,2,0.13096000000000002,0
49ca24e8b82468e1a06b40dfad143895f056575e45af6ce3a732f6d0b113bcca,504,8,1,0.15535000000000002,0
49cbc20dfed54aa80d9f0ab590681087de2952ec02455cff53160c10845f1674,430,3,0,0.12323333333333335,0
49cf5f48eba55aa5d32697327ebe5a4565902e81b4e4f02921f06e42dd2ac881,407,3,3,0.33116666666666666,1
49d5cfb547b70bee3ab4c792c4493fc2a8cbe59a51a1fa8480838e1bbaac80c0,448,4,0,0.141275,0
49d65a3db6b79f3e0594e5d9635b8bafb1df160c67146ea19fa52760664f95da,385,10,3,0.30638,0
49d6fd01ba7f2d4825a28c88392823e9268bcea365774690d7993a5eabfef1c8,397,2,1,0.3785,0
49d6ff9bc3d52fdab31a53d0e5dec05fa0289e7c4409764104d8882b2a46ef5c,348,4,0,0.095375,1
49d90fe834f684d46f8f8e593d4e94a1696da9b20a8cf4605ab288a9fc08af14,500,5,3,0.1679,0
49df3c0bf9c5b156b80fb0a913ad77f70fe489208e8ac4fa508d213deefb399f,328,3,0,0.34500000000000003,1
49e33b838585278e462feb0d263193d4181f3f57ea78e52b67343a4f59d4dfda,435,2,0,0.08804999999999999,0
49e55c3efec476426ce2db0a6cd6f056bd2233a3c756f1afc06ddc3ed53d4b35,422,5,1,0.14964,0
49e6c9183daf3b78bec9f401f30a5befe13b0885aaa638564040e1ea3356841c,475,6,3,0.07036666666666667,0
49e921a1598cfb9e560116d72a0ce2125b7d085fd99e4b20a085ea6d4d631fb7,426,3,0,0.1806,0
49eba04243038835299f8f25ad8362ec3c7d1025382c944922339abb989e43e3,116,1,1,0.5696,0
49ec8147b17edeef28399b25e3b3c2b10b8f186719435bdaa8156f98eee09deb,284,4,0,0.07065,0
49f555b834b3c85051cf705d2e66c1890df49f740dbd4b6c4e2740e574598f9f,474,5,2,0.11116000000000001,0
49f7001c3caae6650ba33b1beb4731b35caea7cd392f17263ad70e82a6da3762,355,4,2,0.16845000000000002,0
49f7d312f214a165804c0fe366cf88e378a7a1c892fb5d29392642f9ff2d657a,351,7,3,0.1363857142857143,0
49f83135309d8df8ea60fd00def0c2ae328474405e4c7a450c2aa2acd8be629c,496,5,0,0.05304,0
49ff220c26dc79a082dbdb2d77b62dd2c9a6ef4957d8bcfb7891e544d3148185,451,7,0,0.1562142857142857,1
4a01bfff24ad57648e60a00930aab1f449cc54edfffe154b4db923d50999cb82,501,9,0,0.1463,1
4a02b7df8c01d6c826445aef26f7bae7cf279db3b922430da490aa4c2d1bd642,392,2,3,0.66435,0
4a036c4e96478038adb2427a0febe5947269392ce5bf972ce30d013d79ccc5d5,346,7,2,0.21775714285714284,1
4a04c9a9b29dd1f21257d5bce840d4507ccb7d5436facde594553ff6c17a6c4a,502,7,0,0.22045714285714285,1
4a0c0f0a129f342f27929600eaa361138f59de73f4ec68d51f86c60f98c8be1a,455,6,0,0.3011333333333333,0
4a0c8108806b31555352c60bc9592574bd09dafe366065548957a716731f6c4c,503,2,1,0.10565,0
4a1264d114fa7d7165258f0859122999eb19c1ec3b11e4ec43aef99b43ef86b9,511,8,1,0.0887375,0
4a14d911b2a9e2bf2fc11a3b9ccfeb06934547134e5fefcf856ae6d273178628,486,4,0,0.17647500000000002,0
4a17beeae2159ceacd04edf4bd94216ef219cf0a4b2da62f9047384697126965,463,4,1,0.321725,1
4a203e1157789b2d7e3c9c3774dbf101a98ebab56398647992c6a6ffac9c2519,495,3,3,0.04476666666666667,0
4a205b80406a689a7e553ac115af898c6886ced930a855de59b95e6bc46a0749,411,2,2,0.1237,0
4a209f26a7f5dda03ede1c4c2ff455a1b7cf2197b237661bc94ba69dee13e301,243,3,0,0.0164,0
4a20d0f728b741d6eeb2c3a06508bf0db940ae924dd0ee34be34048b18818756,465,5,3,0.42656,0
4a261171231c21dc278a5ecece3528e15c8fb02a25b8c92680bc793d54cfea95,510,8,1,0.08285000000000001,0
4a27333dd7b01b939a5df4e4f3a7461b531690219d2129d768a159747607355e,388,6,0,0.11455,0
4a2b5c87f056fa0c78388d1597b01741e66e8f8653205a4a11f30b34bc9697fe,422,2,1,0.21664999999999998,0
4a2bf1341a25bad686466f8596601d7f47a87f189c2004e533b2dd45e6103d09,462,8,3,0.2555375,0
4a2f508a5c7e51d07c08ec5666a793a571ce85042ddb978e8a50ff5c1905224b,473,6,3,0.2707,1
4a35bebe7e17851a9aec35802f59a358f42b469ae04c02775fd83a8bd2c577b0,395,2,2,0.0782,0
4a3e216586cbdeb1ec65e08b572a73ec645f116c28d6187a7f5a53b9c39606c5,321,5,2,0.11098,0
4a428040e4589b17952d1732ebddbfff54b21bb97710429953c4b8fb0eac2c2b,332,3,3,0.08690000000000002,0
4a4344d0363b66bdeda110f90d0d072af3f564194613b8ff27214f06bf0c29ad,379,6,2,0.12995,0
4a43503aa8a19f7c1787fa290ae223d5c57c89fa1c429ea14338c38406048033,465,10,2,0.10251999999999999,0
4a45db57c1443139bc7d2050d47c16c312bbe5b5e04a4287f6188e4db862d222,349,3,2,0.4240333333333333,0
4a462a80fb174b38624d28d3007794957dabf6d004f4cd35a7b77bac7683e7fe,481,4,1,0.11864999999999999,1
4a4970777af40677a621d935c04912ba726d74f1b55cea7f0765f04dd9a0b908,335,5,1,0.28271999999999997,1
4a4db10f9cd3ae61da07fb628b307a459dc685b7d8dff59e94f825bf438fda12,405,4,3,0.2219,0
4a505aefa7e2a84df32617f279a0a673e0582de22d3db2ac3ee96c90fcd47f50,496,6,2,0.13551666666666667,0
4a519d22f62a0c266ccae04fdd302f6e49ac78771c13c705855431d3822a1228,506,10,1,0.20783000000000001,1
4a539d70a2e3d24168f7226d655a0390d266a7ad3881b369542ede54f55f549d,495,5,1,0.40706,1
4a55cfa8a5d72e5024e629da4dfd73321977af898891477fcadc7fd6f953418c,503,8,1,0.2422625,1
4a590e7f8d741318a563e728ba2d077186a6432ff0b10a680d30a631a0508b5c,387,6,3,0.1985,1
4a59da1677e392ffae813ecedbd6b8b69d904ba75e819aa24ce39971d5e4d18d,446,8,0,0.263,1
4a66aad908719b3189216c5d86382d136079fdcceec0df299d828caf4dc39baa,400,2,1,0.050749999999999997,0
4a758babd4e534e264c05c80141fdd031709d23b534198f990c07c1c727562fe,424,9,2,0.1894888888888889,0
4a789facc7714e8cac98de5cbf50b72b8fa3a0a161005f1de1b95c3189d9a4b0,473,8,1,0.078375,0
4a7d2895bceb6cb7eccb71867a7aed404f1500e36e07a5de00b9579f1930344e,390,7,1,0.1809,0
4a7e5bdd3e65a03bb617d5da03b8277e4e841a29161ef5e40823efcc91a685a9,493,5,2,0.3375,0
4a7f507e2dc60b4790932b07cbc94d67d99b482edcb9230ae58c85d39c089cf7,508,3,0,0.33990000000000004,1
4a7fdb007bc536bd0eb46246059b99fdab60b33d4de46ce1de10c727f2197203,329,9,0,0.1599777777777778,1
4a80b1bb1bcf44f9ee70f68a4edb60e6aef8a6a703080a087b8c85bc7a0fd688,348,3,0,0.1244,0
4a80d5496cf705dad26faf407948e2ac1d9a89e4100a14b8d29e6bf3e7b9260b,356,5,0,0.27416,1
4a8a9e4fbb4025675679bc3338f06b643ce29d567f25e1a39fdb7ca2cd3e1ef1,352,6,0,0.3290166666666667,1
4a93bc46cca97ff0ea94b8a3408bd4419f25bffd0fe351eebbd608f2ad98e8a1,352,4,1,0.056325,0
4aa8129a6bf9bdc8da6205835b59aaf7605bac8b5025a9e8b54d83c0e76e810d,309,2,1,0.6341,1
4aa9289c32233ec04bb2a6e4f4647345c475c38686919da2d706269e33289e76,503,5,1,0.12832,0
4aab07c6a957bd1b727caf3e5fa80225a9822a85ece7361c6929ce8a7cd9445b,474,9,3,0.16995555555555555,1
4aad43bd61a8565dbfc30ef30a6476c49edefcd36cbee333ccabbe20a67ab1cd,484,5,1,0.5093,1
4aae226e8514d3589da5a56709ddd85b006f778d8874f36a59be77b52b42f0f4,163,3,2,0.0952,0
4aafa4611749f11798674d7d4d91e57b13e9d433bf995ea54d0a4ad14a36602d,388,5,0,0.30813999999999997,0
4aafb44f1bf8e51223d27e812c2a10dc5585083cf42c7b5791d6a26027a10844,509,7,0,0.1189,0
4ab2bebe544f6297da034726d9cdefd9d67e0aefec7e6cb38d34acd2142850c5,330,3,0,0.33673333333333333,1
4ac38b22f236b6ce52dbed64d64cc9a4b8e731448a1b46b09d4d6e47e21c2e5b,428,6,3,0.2122833333333333,0
4acc183a319e0b32f8364a45d7cab89104e48b3257b8f3a90c41229c3e299f42,442,2,1,0.02515,0
4acc32511c08f99da91f5ec7033b714c4e95306edfbdb0f49a28aab75148d849,357,3,2,0.31143333333333334,0
4accad7c0b7cfb41f38ae846251cb9b562927d63dd229a62be688619d2165b53,265,2,3,0.11199999999999999,0
4ad80e977416b339ba09aa3302912504fbd9c14595d3386843f7e120f94485b9,505,4,1,0.124975,0
4ad97d1028c78cc3e42222f2fb8be26065119dcc4ff4a20cb9c8ced8ea137e02,499,2,1,0.09025,0
4aebf5fa10c5575122aabac21d6097fe00d94e2b22cf545b40df6547c7bb83ab,280,2,3,0.04385,0
4aec2787894d10e1cb6aaef99f505a51bad4cad0448ef37c0dcfc17233215f87,401,1,1,0.4832,0
4aeda2ef8ebaae2f283e434c8b9cb59286de2f206d55d070b485115fb18967e9,504,4,3,0.099525,0
4af347053116accac02dc827212017c7638f027143ed04b03e2fdd44f6e6f212,458,6,0,0.09196666666666665,0
4af719982f28ad7e34a3d07a00cf2297fa19d451348a149d4d1e30419435ef72,122,2,1,0.2241,0
4af8109252a3406eacc4abfa1191ab45450b9f9c1228be00180ca88194cc4b8c,485,6,2,0.2318,0
4af9b8d7fcaf3ff2d2ee69e1dc4c7183eed8704b338912f46a384d30f1138af7,305,4,1,0.0595,0
4afa5970b73edc394f43d3f1bdb58035d6a80d5382ddcc114a51e1ef03b524cf,510,2,1,0.0554,0
4afd2d822434a53348cc677ee12f7f7e493607e05c1dbb734cf0821afbd4c3fa,337,4,3,0.277725,1
4afe5d17342dc43712f0f3248fedbe3e4b1b1bd8064ab516d1b554e5d8d897fd,485,5,3,0.13374,0
4b00213df3d3960e4491689629b2e998f52a9593cafa1d06574cf3dda3067c20,426,5,2,0.1924,0
4b015fab2709bb1b7282e8079c053a5b2c57046f882e23e53924dd79dda4163b,320,5,2,0.17494,1
4b039bdad6bea312e5e8a89c6b2562df5e247ca65361cb667a67a4c439029fd8,390,4,2,0.2663,0
4b09e1953c73df60e18afb6d020eb51f2d4d5d0b34952df5d9a00c5375bb7371,446,4,2,0.26865,0
4b0b3a18f04c77ab05a803be7194cae3353de45426c8ed1f91e660b3d20bfd58,400,4,0,0.725225,1
4b11fb422b245f85e47a10a99f8b32803c7bf7349e28cb8caa3b594af2b402cc,432,4,0,0.08675,0
4b12ef94583e0ceb9d39727c296a4aecaf8462c9cddd264210438ca77d624a12,492,6,1,0.05726666666666667,0
4b13d0dc64da3ce0d6d24a4ee11111b54b5a66a95d09cafc530578ce4b5e658d,388,3,1,0.34559999999999996,0
4b1c1e74658f04433b88990f809003278b3ea374fbcbc8adfe9672d8c8c877a7,430,5,0,0.23611999999999997,0
4b1f75940d1d8eb67e2049dbe937641f7d63c412a57603a320bc1a35188cfdde,464,7,3,0.2794857142857143,1
4b2045536bd509f0b98c3dfeadab2a73340ceafbdb3e65e56a45a6de346be62d,464,6,0,0.3925666666666667,1
4b20c9d169f80914a0796084e7623feff6955b6f7333c4add5af0ad062067890,357,3,2,0.19866666666666669,0
4b23e8d0e37b2d0227fd1176e727af5392ccc4bcac7d56943afeac813406f9b4,370,2,0,0.0979,0
4b23e8dd2ae8ff02c9f389cc0750bcfc7189f6480bae0ac5917ae67a9cb14633,416,4,0,0.2739,0
4b24dade0482c2f7c2e3256e6c0571cf5c441b5a55ca90034981943f33411a4f,502,4,0,0.03315,0
4b29f1c6b03a229c9201405f7f719adec8db060f9376484e7c2b071aaa952344,359,4,3,0.157175,0
4b2d66550c614eb48939bbee91b4f33a0ffead1fdbb508c3200f00cafa443dd0,469,8,1,0.177525,1
4b31188d005037b36e27c005a9135fcaac8c8605c0d0134893a390f1c143befe,499,5,2,0.31578,0
4b32797f427a50e296c1d39ed53e3aa1ea09a5e5e9e3d6cf464db479ca75f1df,386,7,0,0.31002857142857143,1
4b3309e8c359f71812f05420014da9b3b6e960116ec22d1067f3305dce4af1c9,489,5,0,0.21412,0
4b3599f8c1375e9d1bc8a6cdf92957c3a3ab901a332145808895965ef095b495,449,5,0,0.19492,0
4b3ce00050c137f6fb43e7bf1ecdb93e2af33853b77e5dfe032ffaa65c33717b,403,3,3,0.3798333333333333,0
4b3da754fcb7353547db2a7854a3e69af55093f0ae51c245933d5e2c9406ebe9,427,6,2,0.12223333333333335,0
4b412a0763a69664373a7ee3d71cfc868b7962f2909b927d27755b77439e9853,404,5,0,0.16016,1
4b46061fbefa83ba3a1938548af269b1a4d6a9240cde6657b174732b21f5d691,495,6,0,0.26355,1
4b4f6aa34494b5eed04d3da087bfb1fd7cef703121ab4359319c42fa421b2845,503,9,3,0.14661111111111114,0
4b500af5023cb8dbb0e5fa46050c646e2a5c15be7238eb8e4ca877dfc5efb168,434,2,2,0.3714,0
4b5271950ed6be9d56a8c5f80b9bf4c4c2a357c47037613e553ff042dc073731,429,6,2,0.2278,1
4b52916760036c0e34d004560c7db54b22a8c69cf479ca368cd3240e276caf29,498,8,2,0.2366375,1
4b610b579a9f45af1843562523f52e02720d4f2584b43e81dad18eea514b28a8,477,7,0,0.13652857142857142,0
4b6b757f89697dd5f267f15f402cf8b681a8fa01f80be7cbabe283d7e0c11e07,499,7,1,0.10152857142857143,0
4b6c2fe57c4e7b55f945d4679a74efd2274f3640818002ba86df54ec7e4e225c,449,5,0,0.24094000000000002,1
4b6ca7bba1d17e9cd993163be505077f8f8f19153ae7ad3ce0741fe2dc4fdc0e,341,1,2,0.0234,0
4b6fe6ff466f887dc86955533ebc4ffd2b0b25daae57fc64de4a3cd2334c1e96,378,8,3,0.1041,0
4b73dde7ffc33c3e93f18837c072b6b3333e73ed845d8267a97b61ea650d5a27,511,7,2,0.3911428571428571,1
4b76480a787cbb1e8b7c86b53d357355737457e0190e2f01bd09d3591b53fd0d,499,5,2,0.21422,0
4b766f784beaa7ccbb78bb25924f8d647ab89c28cc99188606b526a2f8de1ceb,286,4,2,0.126275,0
4b767e06a2820fb309e6a6c94ce09b0cb8eeabb3b228e9eacdb9ab8d0c28fa9b,423,4,1,0.19845,0
4b79a1151152971e5cc4be30797144034392542f85d6ee619dae4bb09ac302c4,444,4,3,0.3447,0
4b7ab37014ef9ce72173bdfaa88a066109cb7944d955ab3eccc0d40e2b3e838f,510,3,1,0.07603333333333333,0
4b7c05ea603dd958c0e66b9f10220817580c9867093ab0b0d3b567eb0fff6d83,193,4,0,0.063925,0
4b7f1103432666b41450a1cbd1b6b2074e4ae36790fb35a87e83aa6ab4ecb215,388,3,2,0.042166666666666665,0
